'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Desarrollo Web Online', '/clases/html5-css3/', '2691', '/discusiones/1350-html5-css3/41532-tengo-una-duda-ya-que-van-a-renovar-el-curso-pronto-me-espero-para-tomar-este-curso-o-simplemente-lo-tomo/', '/@Varrojalo', 'tengo una duda, ya que van a renovar el curso pronto, ¿Me espero para tomar este curso? o ¿simplemente lo tomo?.', 'un año', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Desarrollo Web Online', '/clases/html5-css3/', '2691', '/comentario/643572/', '/@jerolosol', 'ok, cuando se generó la parte de estilos todo funcionó bien según la jerarquía explicada.', '2 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Desarrollo Web Online', '/clases/html5-css3/', '2691', '/discusiones/1350-html5-css3/54232-por-que-no-se-termino-la-ultima-parte-de-la-maqueta-en-donde-sale-la-foto-de-leonidas-con-un-fondo-blanco-y-letras-en-cuadros-celestes/', '/@bryan.carmodi', 'Por qué no se termino la ultima parte de la maqueta? (en donde sale la foto de Leonidas con un fondo blanco y letras en cuadros celestes)?', '6 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Desarrollo Web Online', '/clases/html5-css3/', '2691', '/discusiones/1350-html5-css3/49924-muy-buen-curso-con-uno-de-los-mejores-profes-d/', '/@jcsoftia', 'Muy buen curso con uno de los mejores profes :D', '8 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Desarrollo Web Online', '/clases/html5-css3/', '2691', '/comentario/458071/', '/@fazozela', 'Tan bonito html, se imaginan si todo fuera así de fácil? jajaj 😃', '8 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Desarrollo Web Online', '/clases/html5-css3/', '2691', '/comentario/700047/', '/@ggaston', '<a href=""http://dafont.com"">dafont.com</a>\nbuena pagina para encontrar tipografias', '19 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Desarrollo Web Online', '/clases/html5-css3/', '2691', '/comentario/700282/', '/@cesarroldan', 'verde', '18 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Responsive Design', '/clases/responsive-design/', '1186', '/comentario/521074/', '/@carlozstark', '¿Que opinan de Firefox Developer Edition?  Diseñado especialmente como herramienta de desarrollo.', '6 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Responsive Design', '/clases/responsive-design/', '1186', '/comentario/710414/', '/@jhonalexanderalvarezromero', 'Se que apenas esta empezando el curso, pero vamos a aprender mobile frist o lo veremos mas adelante?', '12 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Responsive Design', '/clases/responsive-design/', '1186', '/comentario/685565/', '/@Haxel', 'en que caso el body sería el ancestro mayor para que sea el pivote de los rem???, por que si html tiene un texto por defecto, no sería si...', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Responsive Design', '/clases/responsive-design/', '1186', '/comentario/703759/', '/@jerolosol', '¿Si utilizo wampsever tendría el mismo efecto?', '17 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Responsive Design', '/clases/responsive-design/', '1186', '/comentario/696937/', '/@TeoOL', 'Buena presentación gracias', '20 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Responsive Design', '/clases/responsive-design/', '1186', '/comentario/696373/', '/@william-camilo', '![](&lt;blockquote class=“imgur-embed-pub” lang=“en” data-id=“a/k1jTcUj” data-context=“false” &gt;&lt;a href=&quot;<a href=""//imgur.com/a...', '20 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Responsive Design', '/clases/responsive-design/', '1186', '/comentario/687082/', '/@william-camilo', 'No logro hacer que la lista quede centrada, siempre queda a la izquierda. Agradecería ayuda frente a esto. Gracias.', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Responsive Design', '/clases/responsive-design/', '1186', '/comentario/685702/', '/@Haxel', 'en caso de hacer el diseño con movile firts, el max-width del container tendría que ser reemplazado por un min-width verdad ??? a un lado...', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Responsive Design', '/clases/responsive-design/', '1186', '/comentario/674792/', '/@germantellezv', 'Yo hago zoom en mi computador y lo veo perfectamente, ¿que puede estar pasando? y tengo la opción de Responsive activada', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Responsive Design', '/clases/responsive-design/', '1186', '/comentario/669666/', '/@a0ba', 'Estaría genial que compartierais los pwpt', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de CSS Grid Layout', '/clases/css-grid-layout/', '1609', '/comentario/722889/', '/@marcoalejandrosandoval', 'Usando VSCode recibí el mensaje: <em>Property is obsolete. Avoid using it</em> con respecto a <strong>grid-column-gap</strong>\nEn el sigu...', '4 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de CSS Grid Layout', '/clases/css-grid-layout/', '1609', '/comentario/702031/', '/@darwinyusef', 'Yo tengo una pregunta React Native soporta CSS GRID LAYOUT?', '17 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de CSS Grid Layout', '/clases/css-grid-layout/', '1609', '/comentario/697600/', '/@hugoalexandertellezgomez', 'En tu cara Pinterest!!! jajajaja xD', '20 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de CSS Grid Layout', '/clases/css-grid-layout/', '1609', '/comentario/654010/', '/@manuel-a-lazo', 'Importante, sin el\n<code>height: 100vh;\n</code>\nalign-content no funciona', '2 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de CSS Grid Layout', '/clases/css-grid-layout/', '1609', '/comentario/655457/', '/@jaimeburbano', '** <em>Abro debate</em> **\nEs muy chevere esto y parece genial y se me muy pro, pero esto en una aplicación web creo que sería inmanejabl...', '2 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de CSS Grid Layout', '/clases/css-grid-layout/', '1609', '/comentario/653981/', '/@manuel-a-lazo', 'Hola, hasta el momento yo hacía mis ejemplos utilizando Firefox Developer. Volví a enloquecer probando porque no funcionaba cuando se pon...', '2 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de TypeScript con Angular por Belatrix', '/clases/typescript-angular/', '54', '/comentario/727732/', '/@afisaacs', ""¿Aquí funciona el polimorfismo?\nImagino que sí, el linter no mo dio problemas con esto.\n<code>const auto: Transporte = new Auto(20, 'suel..."", '4 horas', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de TypeScript con Angular por Belatrix', '/clases/typescript-angular/', '54', '/comentario/674295/', '/@vrivasdev', 'Saludos. Tengo una duda. Agregué un console.log de target[metadataKey] al final de la función “logParameter”, sin embargo, el resultado e...', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de TypeScript con Angular por Belatrix', '/clases/typescript-angular/', '54', '/comentario/674292/', '/@vrivasdev', 'Saludos. Tengo una duda. Ejecuté el código que explican en la clase. Sin embargo, agreggué dentro de la función como el siguiente código:...', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de TypeScript con Angular por Belatrix', '/clases/typescript-angular/', '54', '/comentario/641058/', '/@msar', 'Cómo hago si en la lista de Players, en el campo “Position”, quiero que aparezca la descripción del enum en vez del key?', '2 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de TypeScript con Angular por Belatrix', '/clases/typescript-angular/', '54', '/comentario/639027/', '/@msar', 'Por qué crea dos tablas distintas para la cabecera y para el contenido?', '2 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de TypeScript con Angular por Belatrix', '/clases/typescript-angular/', '54', '/discusiones/1580-typescript-angular/58421-hablando-de-typescript-y-angular-me-gustaria-un-curso-de-nestjs-framework-que-usa-typescript-del-lado-del-servidor-al-estilo-de-angular-/', '/@Gerardgmrf', 'Hablando de Typescript y Angular me gustaría un curso de nestJS. --Framework que usa Typescript del lado del servidor al estilo de Angular--', '4 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de PostCSS', '/clases/postcss/', '248', '/comentario/727055/', '/@saen', 'Hola cada vez que ejecuto el comando:\n<strong>npx postcss --version</strong>\nme marca estos errores:\n$ npx postcss -version\nError: EPERM:...', '12 horas', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de PostCSS', '/clases/postcss/', '248', '/comentario/693467/', '/@agustiniturbee', 'Donde puedo encontrar los archivos .html y .css de la pagina?', '22 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de PostCSS', '/clases/postcss/', '248', '/discusiones/1242-postcss/55374-que-opciones-hay-en-el-uso-de-postcss-que-sustituya-al-apply/', '/@FerdinandAlexa', '¿Qué opciones hay en el uso de PostCSS que sustituya al @apply?', '6 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de PostCSS', '/clases/postcss/', '248', '/comentario/446237/', '/@jorgeivanhenao', 'Autoprefixer puede usarse con angular o con un proyecto que use solo archivos css sin ningun framework?', '9 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de PostCSS', '/clases/postcss/', '248', '/discusiones/1242-postcss/45248-usando-postcss-con-webpack-no-corre/', '/@EfrenSango', 'Usando PostCss con Webpack. No corre', '10 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de PostCSS', '/clases/postcss/', '248', '/discusiones/1242-postcss/44596-cual-es-la-forma-correcta-de-configurar-el-sourcemap-en-el-archivo-postcssconfigjs/', '/@cesar-rotela', '¿Cuál es la forma correcta de configurar el sourcemap en el archivo postcss.config.js?', '10 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de PostCSS', '/clases/postcss/', '248', '/comentario/409538/', '/@allberttosanchez', 'Cómo puedo hacer que postcss interprete el codigo css importado?\nPorque no me funciona, lo importa literalmente como esta escrito y el na...', '10 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de PostCSS', '/clases/postcss/', '248', '/comentario/400449/', '/@cesar-rotela', 'Alguien que pudo hacer funcionar con sus propias fuentes utilizando “hosted” ? si pueden compartir como configuraron por favor.', 'un año', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de PostCSS', '/clases/postcss/', '248', '/comentario/363258/', '/@jorgehossa', 'El archivo postcss.config.js con la última versión no me quiere agregar los prefix, a alguien le ha pasado lo mismo?', 'un año', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de PostCSS', '/clases/postcss/', '248', '/comentario/363217/', '/@omarcoconut', 'Tengo un pequeño problema, no se porque corre lento con los comandos npx, por cierto el  mi pc corre programas de diseño sin problemas in...', 'un año', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Animaciones para la Web', '/clases/animaciones-web/', '633', '/comentario/722055/', '/@jobanagaravito', 'Hola, quisiera saber que librería me recomiendan para manipular 3d, poder manipular texturas desde el front a un modelado, y usar camaras...', '4 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Animaciones para la Web', '/clases/animaciones-web/', '633', '/comentario/721622/', '/@xteban06', 'Hola buen día tengo el mismo problema de todos.\n./src/App.js\nSyntax error: Unexpected token, expected “;” (11:13)\n9 |     logo: logo,\n10 ...', '4 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Animaciones para la Web', '/clases/animaciones-web/', '633', '/comentario/708583/', '/@DavidArmandoVelazquez', '¿Al poner console.log(event); lo que aparece en la consola es el nombre del evento: animationend?', '13 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Animaciones para la Web', '/clases/animaciones-web/', '633', '/comentario/679658/', '/@NicolasEstebanPrietoSarmiento', 'No se podría usar un GIF y un cambio de background?', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Animaciones para la Web', '/clases/animaciones-web/', '633', '/comentario/604711/', '/@jentp', 'srcElement vs target\n¿Cual es más recomendable para filtrar el evento?', '3 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Animaciones para la Web', '/clases/animaciones-web/', '633', '/discusiones/1103-animaciones-web/27288-estare-pendiente-de-este-curso-d/', '/@camilovelosa', 'estare, Pendiente de este curso :D', '3 años', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Animaciones para la Web', '/clases/animaciones-web/', '633', '/discusiones/1103-animaciones-web/27220-interesante-estare-pendiente-al-temario/', '/@fersot7', 'Interesante, estaré pendiente al temario.', '3 años', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Animaciones para la Web', '/clases/animaciones-web/', '633', '/discusiones/1103-animaciones-web/27937-bienvenido-al-curso-de-animaciones-para-la-web-preguntame-lo-que-quieras/', '/@LeonidasEsteban', 'Bienvenido al curso de Animaciones para la web, preguntame lo que quieras.', '2 años', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de WPO: Optimización de Carga de Sitios Web', '/clases/optimizacion-web/', '346', '/comentario/435514/', '/@carloslopezp', 'Hola, alguien sabe si se pueden hacer re-direcciones a través del sitemap y  si es malo o bueno hacerlo, ya que lo menciona  Leonidas. En...', '9 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de WPO: Optimización de Carga de Sitios Web', '/clases/optimizacion-web/', '346', '/discusiones/1390-optimizacion-web/44266-esperando-con-ansias-el-cursogracias-platzi-d/', '/@joseemanuelrr', '! Esperando con ansias el curso!Gracias platzi :D', 'un año', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de jQuery a JavaScript', '/clases/jquery-js/', '682', '/comentario/705811/', '/@javier92pardo', ""Hola, quisiera saber la diferencia entre lo siguiente:\n<code>console.log('Action:',actionList);\n</code>\ny\n<code>console.log(`Action: ${ac..."", '15 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Fundamentos de JavaScript', '/clases/fundamentos-javascript/', '2281', '/comentario/727549/', '/@hlperez', 'Según el ejemplo visto, me surge la duda, ¿en que momento se le asigna al parámetro <strong>personaje</strong> el resultado que trae el r...', '6 horas', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Fundamentos de JavaScript', '/clases/fundamentos-javascript/', '2281', '/comentario/725779/', '/@Samuelab2', 'Buenas compañeros, tengo una duda. En el ámbito profesional es pertinente darle al parámetro de una función el mismo nombre de una variab...', '2 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Fundamentos de JavaScript', '/clases/fundamentos-javascript/', '2281', '/comentario/725691/', '/@tzero86', '<code>// usando el operador ternario -&gt; https://www.thoughtco.com/javascript-by-example-use-of-the-ternary-operator-2037394\n\nvar elias...', '2 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Fundamentos de JavaScript', '/clases/fundamentos-javascript/', '2281', '/comentario/725374/', '/@jsconestilo', ""que uso práctico le puedo dar el declarar un template string huerfano como el del ejemplo.\n<code>let nombre = 'Alejandro'\nconsole.log('JS..."", '2 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Fundamentos de JavaScript', '/clases/fundamentos-javascript/', '2281', '/comentario/697955/', '/@Rodrigo_Figueroa', 'El reto yo lo resolvió de esta manera\n<code>function imprimirNombreYedad(persona)\n{\nvar { nombre } = persona\nvar { edad } = persona\n  con...', '20 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Fundamentos de JavaScript', '/clases/fundamentos-javascript/', '2281', '/comentario/721788/', '/@rachid-moyse-polania', 'Tengo una pregunta, las funciones de aumentar peso y adelgazar en arrow functions, se podrian hacer de la siguiente forma?\n<code>const au...', '4 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Fundamentos de JavaScript', '/clases/fundamentos-javascript/', '2281', '/comentario/721711/', '/@guillermovaradegante', 'Alguien podría decirme como mandar a llamar la función esAlta?\nIntente -&gt; esAlta(personas);\nPara que se imprimiera en consola automáti...', '4 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Fundamentos de JavaScript', '/clases/fundamentos-javascript/', '2281', '/comentario/720100/', '/@jsconestilo', 'Hola tengo problemas con este código, en versiones de jquery si me hace la petición con cors, pero con fetch solo algunos funcionan y en ...', '5 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Fundamentos de JavaScript', '/clases/fundamentos-javascript/', '2281', '/comentario/718580/', '/@jsconestilo', 'Que diferencia hay entre declarar las funciones a un prototipo de las siguientes formas.\n<code>function Persona(nombre, apellidos, altura...', '6 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Fundamentos de JavaScript', '/clases/fundamentos-javascript/', '2281', '/comentario/712074/', '/@esau-rosales', 'Hay alguna forma de iterar todos los personajes de la API con un bucle for of?\nSe que puedo hacerlo con un bucle for i, pero no se cuanto...', '11 días', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Angular 6', '/clases/angular-avanzado/', '360', '/comentario/687076/', '/@alberthandrésvelásquezmejia', 'buenas tardes tengo un problema con this.friends.find(predicate:\nsrc/app/convesation/convesation.component.ts:24:47 - error TS1005: ‘,’ e...', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Angular 6', '/clases/angular-avanzado/', '360', '/comentario/683884/', '/@Yulii', '¿En qué curso puedo obtener más información sobre conexión por sockets?', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Angular 6', '/clases/angular-avanzado/', '360', '/comentario/674669/', '/@ITEMPRESARIAL_LIC1', 'Sería una buena opción enviar todo el objeto del usuario como parámetro…??', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Angular 6', '/clases/angular-avanzado/', '360', '/comentario/674201/', '/@HatsuDopple', 'y si yo tengo un dominio ya comprado en godaddy o en otro servidor, Como se puede relacionar ese dominio a mi proyecto front end?', 'un mes', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Angular 6', '/clases/angular-avanzado/', '360', '/comentario/637438/', '/@Briggs', 'Más adelante en el curso tendremos server-side para acceder a bases de datos como MongoDB, etc?', '2 meses', '0respuestas'
'https://www.platzi.com/categorias/desarrollo/', 'Desarrollo con Angular', 'https://www.platzi.com/desarrollo-angular/', 'Curso de Angular 6', '/clases/angular-avanzado/', '360', '/comentario/618382/', '/@Parsifal10', 'El las herramientas para desarrolladores en el apartado de console, me aparece el siguiente error Unchecked runtime.lastError: The messag...', '3 meses', '0respuestas'
